cr_id,abuse_ct,age_off_comp,civil_ct,complaint_date,corrupt_ct,num_awards,num_coindicated,num_complaints,numwitnesses,operations_ct,substance_ct,time_on_force,discipline,not_operations,injury,administrator,copa_style,search,reform,officer_filed_False,officer_filed_True,officer_filed_Unknown,officer_gender_FEMALE,officer_gender_MALE,officer_race_ASIAN/PACIFIC ISLANDER,officer_race_BLACK,officer_race_HISPANIC,officer_race_NATIVE AMERICAN/ALASKAN NATIVE,officer_race_WHITE
1063581,1.0,16267,0.0,2013-07-16,1.0,19.0,1,4.0,2.0,2.0,0.0,6329.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1030297,3.0,17430,0.0,2009-09-21,3.0,18.0,2,19.0,1.0,13.0,0.0,6472.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
272483,5.0,13324,5.0,2001-06-25,4.0,17.0,1,23.0,0.0,7.0,1.0,2457.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
292149,9.0,20704,3.0,2003-09-08,1.0,7.0,1,20.0,0.0,6.0,0.0,8148.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
308211,1.0,14121,1.0,2005-09-05,1.0,13.0,1,6.0,0.0,3.0,0.0,4109.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1075881,1.0,12584,2.0,2015-06-27,1.0,38.0,3,5.0,3.0,0.0,0.0,984.0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1043460,5.0,12468,9.0,2011-02-20,0.0,58.0,2,22.0,5.0,8.0,0.0,2918.0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1070099,0.0,13695,0.0,2014-07-01,0.0,33.0,2,2.0,1.0,2.0,0.0,5041.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
291266,7.0,12995,5.0,2003-08-01,0.0,106.0,4,20.0,0.0,6.0,0.0,3097.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
296640,6.0,15053,3.0,2004-03-20,3.0,20.0,3,21.0,0.0,9.0,0.0,3749.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
280437,15.0,12540,20.0,2002-05-08,1.0,70.0,2,53.0,0.0,17.0,0.0,3503.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
270961,2.0,18015,0.0,2001-04-28,0.0,1.0,1,5.0,0.0,3.0,0.0,1068.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
276811,2.0,14583,3.0,2001-12-05,1.0,25.0,1,10.0,0.0,4.0,0.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
286574,4.0,14595,1.0,2002-12-23,0.0,18.0,1,11.0,0.0,6.0,0.0,2871.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1040958,3.0,10524,2.0,2010-10-25,1.0,25.0,1,10.0,4.0,4.0,0.0,1673.0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
1077384,3.0,22252,1.0,2015-10-01,1.0,6.0,1,8.0,1.0,3.0,0.0,6575.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1042772,1.0,11704,1.0,2011-01-17,1.0,87.0,1,3.0,3.0,0.0,0.0,1939.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
285408,2.0,15924,2.0,2002-10-31,7.0,22.0,1,24.0,0.0,13.0,0.0,3159.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
310927,2.0,12445,0.0,2006-01-30,0.0,21.0,5,6.0,0.0,4.0,0.0,2328.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
300125,10.0,11913,2.0,2004-08-20,2.0,19.0,1,26.0,0.0,12.0,0.0,1019.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
274931,0.0,14110,2.0,2001-09-21,2.0,32.0,1,9.0,0.0,5.0,0.0,2386.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
269507,8.0,13572,1.0,2001-02-28,0.0,17.0,6,21.0,0.0,12.0,0.0,3837.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1067438,15.0,19764,1.0,2014-02-10,3.0,22.0,1,32.0,1.0,13.0,0.0,9562.0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1008716,26.0,15576,15.0,2007-08-25,9.0,37.0,1,60.0,7.0,10.0,0.0,7152.0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
283650,25.0,18493,7.0,2002-08-27,4.0,16.0,3,46.0,0.0,10.0,0.0,6118.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1050193,7.0,13838,9.0,2011-11-22,0.0,130.0,4,20.0,3.0,3.0,1.0,4865.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1013233,12.0,19365,12.0,2008-01-09,5.0,8.0,1,42.0,4.0,12.0,1.0,8310.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1052493,26.0,20158,2.0,2012-03-11,7.0,25.0,1,61.0,3.0,25.0,1.0,7739.0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
296029,0.0,21590,0.0,2004-02-23,0.0,0.0,1,5.0,0.0,5.0,0.0,10152.0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
274651,8.0,12672,3.0,2001-09-11,1.0,24.0,2,21.0,0.0,7.0,0.0,2660.0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
309480,11.0,16743,10.0,2005-11-04,3.0,22.0,4,42.0,0.0,18.0,0.0,7052.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
306461,0.0,19897,0.0,2005-06-23,1.0,1.0,1,12.0,0.0,11.0,0.0,5258.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1016734,3.0,14751,0.0,2008-05-21,0.0,24.0,1,7.0,2.0,3.0,1.0,4335.0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1069335,28.0,18404,4.0,2014-05-22,6.0,13.0,2,62.0,3.0,24.0,0.0,8913.0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1003198,5.0,12084,6.0,2007-02-02,0.0,78.0,1,14.0,2.0,3.0,0.0,3076.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
297893,2.0,14368,5.0,2004-05-12,0.0,39.0,2,17.0,0.0,10.0,0.0,3375.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1075010,3.0,14369,0.0,2015-05-05,0.0,78.0,1,8.0,2.0,4.0,1.0,5671.0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
280118,9.0,18012,5.0,2002-04-26,4.0,27.0,1,37.0,0.0,18.0,0.0,7088.0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
273461,5.0,19933,1.0,2001-07-29,2.0,1.0,1,23.0,0.0,15.0,0.0,8266.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1063526,0.0,16265,0.0,2013-07-14,2.0,14.0,1,6.0,2.0,4.0,0.0,3611.0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1015369,7.0,17985,1.0,2008-03-31,2.0,10.0,1,22.0,1.0,12.0,0.0,7054.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
299719,7.0,17375,1.0,2004-08-02,3.0,7.0,1,30.0,0.0,17.0,2.0,7023.0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1010677,3.0,14917,1.0,2007-11-04,0.0,28.0,1,8.0,2.0,4.0,0.0,3163.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1059347,11.0,14248,6.0,2013-01-05,2.0,22.0,1,32.0,5.0,11.0,1.0,4946.0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
311177,6.0,19035,6.0,2006-02-12,1.0,17.0,1,20.0,0.0,7.0,0.0,5380.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
308782,29.0,16339,14.0,2005-09-29,3.0,20.0,1,67.0,0.0,20.0,0.0,4326.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1002925,22.0,12322,4.0,2007-01-23,0.0,34.0,2,36.0,1.0,10.0,0.0,331.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
289339,3.0,9260,1.0,2003-05-10,1.0,109.0,1,6.0,0.0,1.0,0.0,347.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1070888,0.0,15193,4.0,2014-08-09,0.0,67.0,1,7.0,2.0,3.0,0.0,1574.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1044475,9.0,19084,15.0,2011-04-04,2.0,190.0,2,41.0,9.0,13.0,0.0,6088.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
271065,0.0,14631,0.0,2001-05-02,0.0,7.0,1,3.0,0.0,3.0,0.0,2058.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1035412,12.0,15077,12.0,2010-04-13,3.0,73.0,1,32.0,2.0,3.0,1.0,5286.0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
304895,1.0,13985,0.0,2005-04-17,0.0,35.0,1,3.0,0.0,2.0,0.0,600.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
289078,0.0,19092,0.0,2003-04-28,1.0,5.0,1,5.0,0.0,3.0,0.0,9173.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
302794,6.0,18954,2.0,2004-12-29,0.0,3.0,1,13.0,0.0,5.0,0.0,6581.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
272964,1.0,11141,8.0,2001-07-11,1.0,49.0,2,14.0,0.0,4.0,0.0,1520.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1072924,6.0,15301,3.0,2014-12-11,0.0,57.0,1,15.0,10.0,5.0,0.0,5900.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
301979,12.0,12736,12.0,2004-11-15,3.0,23.0,2,44.0,0.0,17.0,0.0,3722.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1058391,14.0,16346,9.0,2012-11-14,0.0,88.0,1,32.0,2.0,7.0,0.0,4768.0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1009017,16.0,15953,9.0,2007-09-05,4.0,39.0,2,42.0,15.0,13.0,0.0,5546.0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1049154,2.0,11236,1.0,2011-10-08,0.0,63.0,2,9.0,3.0,4.0,0.0,539.0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1030003,2.0,12307,1.0,2009-09-11,0.0,19.0,2,13.0,2.0,10.0,0.0,1782.0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
272354,2.0,9667,2.0,2001-06-20,0.0,44.0,2,10.0,0.0,6.0,0.0,253.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
269198,7.0,19402,2.0,2001-02-13,0.0,18.0,1,41.0,0.0,32.0,0.0,7440.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1000656,0.0,12712,3.0,2006-10-21,0.0,13.0,2,4.0,1.0,1.0,0.0,2784.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
290064,28.0,14308,4.0,2003-06-11,6.0,13.0,1,62.0,0.0,24.0,0.0,4817.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1078192,1.0,13841,5.0,2015-11-24,1.0,92.0,2,14.0,3.0,7.0,0.0,3284.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1042133,6.0,14594,2.0,2010-12-16,0.0,35.0,2,8.0,1.0,0.0,0.0,3124.0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
270747,5.0,16180,1.0,2001-04-20,1.0,13.0,3,16.0,0.0,9.0,0.0,3649.0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
296807,2.0,10314,3.0,2004-03-28,0.0,36.0,1,8.0,0.0,3.0,0.0,944.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
284957,8.0,17451,0.0,2002-10-12,1.0,5.0,1,24.0,0.0,15.0,0.0,9413.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1033714,1.0,11725,2.0,2010-02-07,0.0,36.0,4,4.0,17.0,0.0,0.0,2687.0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
276622,1.0,17133,0.0,2001-11-28,0.0,6.0,1,7.0,0.0,6.0,0.0,2032.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
271076,7.0,11444,2.0,2001-05-02,0.0,44.0,2,23.0,0.0,14.0,0.0,2907.0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1076136,62.0,19184,14.0,2015-07-14,7.0,96.0,1,117.0,8.0,34.0,0.0,9714.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
300474,5.0,10109,7.0,2004-09-05,0.0,134.0,1,14.0,0.0,0.0,2.0,1133.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1006113,26.0,18410,2.0,2007-05-29,7.0,25.0,1,61.0,4.0,25.0,1.0,5991.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1050000,0.0,18210,0.0,2011-11-14,2.0,8.0,1,3.0,2.0,1.0,0.0,6337.0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
307502,0.0,16616,0.0,2005-08-03,0.0,14.0,2,7.0,0.0,7.0,0.0,3537.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1011420,4.0,21889,3.0,2007-12-14,0.0,23.0,3,13.0,1.0,6.0,0.0,2726.0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
272435,1.0,10766,2.0,2001-06-23,2.0,12.0,1,15.0,0.0,9.0,0.0,2118.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
296484,12.0,13831,15.0,2004-03-12,1.0,66.0,1,33.0,0.0,5.0,0.0,2041.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1005552,0.0,14737,0.0,2007-05-08,1.0,11.0,2,5.0,4.0,4.0,0.0,3172.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1017385,22.0,15140,13.0,2008-06-15,3.0,34.0,1,53.0,2.0,14.0,0.0,6373.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1053115,6.0,20548,1.0,2012-04-06,1.0,16.0,1,17.0,2.0,8.0,0.0,9634.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1059084,1.0,13866,1.0,2012-12-18,0.0,39.0,1,5.0,2.0,3.0,0.0,839.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
305521,7.0,13632,5.0,2005-05-12,2.0,69.0,1,20.0,0.0,6.0,0.0,4175.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
283377,18.0,13743,4.0,2002-08-18,11.0,3.0,1,63.0,0.0,30.0,0.0,5718.0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1002203,4.0,10218,12.0,2006-12-23,0.0,205.0,20,18.0,13.0,2.0,0.0,1216.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1061402,1.0,20556,7.0,2013-04-12,1.0,50.0,1,12.0,1.0,3.0,0.0,7437.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
273671,1.0,11905,0.0,2001-08-06,0.0,19.0,3,4.0,0.0,3.0,0.0,2814.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1008435,0.0,11180,0.0,2007-08-15,0.0,23.0,1,4.0,3.0,3.0,1.0,1994.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1036179,8.0,18389,1.0,2010-05-11,0.0,9.0,1,14.0,1.0,5.0,0.0,8425.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1074225,3.0,16509,0.0,2015-03-15,1.0,17.0,2,12.0,0.0,8.0,0.0,6180.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1058184,3.0,13082,6.0,2012-11-04,0.0,39.0,2,24.0,1.0,14.0,1.0,3532.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
1049644,7.0,19054,8.0,2011-10-28,1.0,36.0,4,30.0,1.0,14.0,0.0,7031.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1030573,7.0,12300,21.0,2009-09-29,0.0,76.0,12,33.0,6.0,5.0,0.0,3581.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1020722,4.0,10144,1.0,2008-10-11,0.0,23.0,2,7.0,2.0,2.0,0.0,662.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
1042291,0.0,11314,8.0,2010-12-27,3.0,51.0,3,14.0,4.0,2.0,0.0,2943.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
283250,5.0,16892,8.0,2002-08-14,0.0,95.0,2,19.0,0.0,6.0,0.0,2827.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
C270396,6.0,15070,2.0,2001-04-05,1.0,9.0,10,16.0,1.0,7.0,0.0,5687.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
314317,4.0,17365,0.0,2006-07-19,0.0,22.0,2,9.0,0.0,5.0,0.0,2038.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
282130,0.0,12970,0.0,2002-07-06,0.0,17.0,2,4.0,0.0,4.0,0.0,964.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1076321,4.0,18337,2.0,2015-07-24,0.0,14.0,1,11.0,0.0,5.0,0.0,7595.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
313550,1.0,10021,0.0,2006-06-12,0.0,25.0,2,3.0,0.0,2.0,0.0,592.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1033564,1.0,13911,5.0,2010-02-01,0.0,224.0,3,7.0,3.0,1.0,0.0,1890.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1021151,2.0,10526,6.0,2008-10-26,0.0,70.0,2,11.0,1.0,3.0,0.0,818.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
297562,5.0,11305,9.0,2004-04-29,0.0,79.0,2,15.0,0.0,1.0,0.0,2029.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1041480,2.0,21103,3.0,2010-11-15,0.0,15.0,3,10.0,1.0,5.0,0.0,5030.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
312732,5.0,13596,5.0,2006-05-04,1.0,27.0,1,15.0,0.0,4.0,0.0,3763.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1004713,16.0,15379,16.0,2007-04-06,1.0,55.0,14,41.0,2.0,8.0,0.0,4827.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1031368,0.0,14507,5.0,2009-10-28,1.0,57.0,6,10.0,0.0,4.0,0.0,5164.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
299462,8.0,11890,10.0,2004-07-21,2.0,28.0,15,30.0,0.0,10.0,0.0,2634.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1021909,1.0,14569,4.0,2008-11-21,1.0,49.0,1,8.0,1.0,2.0,0.0,722.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1068427,0.0,13242,2.0,2014-04-06,0.0,105.0,4,3.0,2.0,1.0,0.0,1311.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
277080,4.0,13132,3.0,2001-12-17,0.0,4.0,1,16.0,0.0,9.0,0.0,3680.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
273863,9.0,16294,1.0,2001-08-12,2.0,12.0,5,30.0,0.0,18.0,0.0,5382.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1060617,6.0,20521,0.0,2013-03-09,0.0,31.0,3,18.0,5.0,11.0,1.0,9707.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1018687,3.0,13284,7.0,2008-07-31,1.0,106.0,11,13.0,2.0,2.0,0.0,1690.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
309803,12.0,14883,4.0,2005-11-22,2.0,45.0,1,27.0,0.0,9.0,0.0,2399.0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1025865,1.0,12535,4.0,2009-04-27,0.0,66.0,2,16.0,2.0,11.0,0.0,2009.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
269276,6.0,14292,24.0,2001-02-17,0.0,67.0,3,41.0,0.0,11.0,0.0,2454.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
278237,4.0,9900,1.0,2002-02-09,1.0,19.0,1,11.0,0.0,5.0,0.0,165.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
282450,9.0,15902,9.0,2002-07-17,1.0,51.0,6,27.0,0.0,8.0,0.0,3879.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1046785,11.0,12238,32.0,2011-07-08,2.0,197.0,2,54.0,2.0,6.0,0.0,3417.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1052523,6.0,14678,7.0,2012-03-12,0.0,182.0,2,19.0,2.0,5.0,0.0,2657.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
293243,6.0,12713,27.0,2003-10-23,0.0,91.0,20,46.0,0.0,9.0,0.0,2299.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
295385,1.0,9885,3.0,2004-01-25,1.0,59.0,2,8.0,0.0,3.0,0.0,1000.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1077868,0.0,11989,1.0,2015-11-02,0.0,31.0,2,4.0,3.0,2.0,0.0,958.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1004181,1.0,18702,0.0,2007-03-18,2.0,33.0,6,7.0,10.0,4.0,0.0,4484.0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
281656,5.0,9300,12.0,2002-06-19,0.0,24.0,2,24.0,0.0,6.0,0.0,730.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
292612,10.0,12684,6.0,2003-09-24,0.0,32.0,1,28.0,0.0,11.0,0.0,3341.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
284590,6.0,9402,14.0,2002-09-30,0.0,60.0,2,32.0,0.0,12.0,0.0,832.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1008870,2.0,10468,3.0,2007-08-30,0.0,89.0,2,9.0,1.0,4.0,0.0,465.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
313930,8.0,15522,4.0,2006-07-01,0.0,48.0,2,17.0,0.0,5.0,0.0,3862.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1023617,3.0,14279,24.0,2009-02-04,1.0,47.0,8,38.0,4.0,10.0,0.0,4657.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
284488,31.0,12320,16.0,2002-09-26,5.0,84.0,2,71.0,0.0,19.0,0.0,3936.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1059093,7.0,24820,6.0,2012-12-18,1.0,5.0,2,16.0,1.0,2.0,0.0,16889.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
304146,9.0,21253,5.0,2005-03-11,15.0,5.0,1,54.0,0.0,23.0,0.0,4784.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
308170,1.0,15950,1.0,2005-09-02,1.0,1.0,1,7.0,0.0,3.0,1.0,1719.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
301729,5.0,18927,3.0,2004-11-02,0.0,15.0,3,16.0,0.0,8.0,0.0,5175.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
302795,18.0,11683,12.0,2004-12-29,0.0,111.0,1,36.0,0.0,4.0,0.0,2121.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1034211,10.0,17225,5.0,2010-03-01,0.0,27.0,1,28.0,2.0,13.0,0.0,5942.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1074208,4.0,21256,3.0,2015-03-14,2.0,32.0,2,13.0,1.0,4.0,0.0,10708.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1072028,7.0,15643,16.0,2014-10-15,1.0,43.0,6,29.0,0.0,5.0,0.0,5958.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1038127,12.0,21016,3.0,2010-07-17,3.0,23.0,2,27.0,1.0,7.0,2.0,11114.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1076178,3.0,17719,8.0,2015-07-17,1.0,205.0,4,16.0,0.0,4.0,0.0,5852.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
314475,5.0,13719,8.0,2006-07-26,0.0,43.0,3,13.0,0.0,0.0,0.0,3025.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
282125,4.0,19910,0.0,2002-07-06,2.0,7.0,2,10.0,0.0,4.0,0.0,10848.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1016396,0.0,14008,0.0,2008-05-09,0.0,18.0,2,1.0,2.0,1.0,0.0,284.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1037957,1.0,13338,1.0,2010-07-10,1.0,28.0,2,10.0,0.0,7.0,0.0,4141.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
270780,2.0,18008,1.0,2001-04-21,1.0,26.0,1,10.0,0.0,5.0,1.0,5605.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1010925,5.0,13831,14.0,2007-11-14,0.0,117.0,1,23.0,1.0,3.0,0.0,1479.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
1040983,8.0,16369,20.0,2010-10-26,2.0,89.0,1,42.0,2.0,11.0,0.0,7519.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
272398,6.0,14417,11.0,2001-06-22,0.0,41.0,2,27.0,0.0,10.0,0.0,1166.0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1062464,9.0,22049,1.0,2013-05-24,0.0,22.0,2,20.0,3.0,10.0,0.0,6036.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1048592,6.0,10120,21.0,2011-09-16,0.0,147.0,4,35.0,2.0,7.0,0.0,1530.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
312570,9.0,12898,3.0,2006-04-26,0.0,13.0,1,18.0,0.0,6.0,0.0,2878.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
302190,1.0,10557,9.0,2004-11-26,0.0,41.0,2,12.0,0.0,2.0,0.0,1250.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
